longitud;latitud;fecha;calle;numero;m2;dolares;u_s_m2;fot;distrito_c;fuente_;cotiz;pesos;m2__pesos_;barrio;comuna
-58.5004;-34.6225;2005-12-01;BERNALDES;1600;200;70000;350;1.2;E3;buscainmuebles_09;2.99;209300;1046.5;VELEZ SARSFIELD;10
-58.4256;-34.6601;2005-12-01;BERON DE ASTRADA;2100;363.7;65000;178.7;;I1;buscainmuebles_08;2.99;194350;534.3;NUEVA POMPEYA;4
-58.4299;-34.6625;2005-12-01;BERON DE ASTRADA;2500;350;65000;185.7;;I1;buscainmuebles_08;2.99;194350;555.3;VILLA SOLDATI;8
-58.4744;-34.5466;2005-12-01;BESARES;2800;180;125000;694.4;;R2b I;argenprop_73;2.99;373750;2076.4;SAAVEDRA;12
-58.4649;-34.6384;2005-12-07;BILBAO, FRANCISCO;3100;452.9;130000;287;;R2b II;lanacion_hasta09-12_01;3;390000;861.1;FLORES;7
-58.4544;-34.5566;2005-12-01;BLANCO ENCALADA;1900;172.6;200000;1158.8;2.8;R2a II;argenprop_57;2.99;598000;3464.8;BELGRANO;13
-58.4609;-34.5604;2005-12-01;BLANCO ENCALADA;2600;81;145000;1790.1;5;C2;argenprop_54;2.99;433550;5352.5;BELGRANO;13
-58.465;-34.5629;2005-12-01;BLANCO ENCALADA;3000;132;159000;1204.5;;R2a II;argenprop_67;2.99;475410;3601.6;BELGRANO;13
-58.4785;-34.5707;2005-12-01;BLANCO ENCALADA;4400;153;180000;1176.5;;R2b I;argenprop_47;2.99;538200;3517.6;VILLA URQUIZA;12
-58.4794;-34.5712;2005-12-01;BLANCO ENCALADA;4500;200;210000;1050;3.46;R2a II;buscainmuebles_28;2.99;627900;3139.5;VILLA URQUIZA;12
-58.4794;-34.5712;2005-12-01;BLANCO ENCALADA;4500;142;160000;1126.8;3.46;R2a II;buscainmuebles_24;2.99;478400;3369;VILLA URQUIZA;12
-58.4804;-34.5718;2005-12-07;BLANCO ENCALADA;4600;424.3;370000;871.9;3.46;R2a II;lanacion_hasta09-12_02;3;1.11e+006;2615.8;VILLA URQUIZA;12
-58.4878;-34.5762;2005-12-15;BLANCO ENCALADA;5300;770;700000;909.1;3.46;R2a II;clarin_hasta15-12_m;3.03;2.121e+006;2754.7;VILLA URQUIZA;12
-58.4878;-34.5762;2005-12-01;BLANCO ENCALADA;5300;276;320000;1159.4;3.46;R2a II;buscainmuebles_35;2.99;956800;3466.7;VILLA URQUIZA;12
-58.4204;-34.6332;2005-12-01;BOCAYUVA, QUINTINO;1700;180;69000;383.3;2;R2b III;buscainmuebles_09;2.99;206310;1146.2;BOEDO;5
-58.4169;-34.6157;2005-12-01;BOEDO;300;280;143000;510.7;4;C3 I;buscainmuebles_22;2.99;427570;1527;ALMAGRO;5
-58.4169;-34.6157;2005-12-01;BOEDO;400;444;250000;563.1;;C3 I;argenprop_71;2.99;747500;1683.6;ALMAGRO;5
-58.4309;-34.612;2005-12-01;BOGOTA;25;295;200000;678;3.46;R2a II;buscainmuebles_28;2.99;598000;2027.1;CABALLITO;6
-58.4358;-34.614;2005-12-01;BOGOTA;300;190;165000;868.4;2.5;R2a II;argenprop_10;2.99;493350;2596.6;CABALLITO;6
-58.4534;-34.6217;2005-12-01;BOGOTA;1600;268.5;90000;335.2;3.46;R2a II;buscainmuebles_14;2.99;269100;1002.4;CABALLITO;6
-58.4588;-34.6236;2005-12-01;BOGOTA;2000;263;140000;532.3;;C3 II;argenprop_76;2.99;418600;1591.6;FLORES;7
-58.4683;-34.6267;2005-12-01;BOGOTA;2700;650;480000;738.5;3.46;R2a II;buscainmuebles_39;2.99;1.4352e+006;2208;FLORES;7
-58.485;-34.6346;2005-12-01;BOLAÑOS;100;585;210000;359;;C3 II;argenprop_50;2.99;627900;1073.3;VELEZ SARSFIELD;10
-58.3726;-34.6231;2005-12-01;BOLIVAR;1300;205;145000;707.3;;R2a II;buscainmuebles_22;2.99;433550;2114.9;SAN TELMO;1
-58.4659;-34.6291;2005-12-01;BOLIVIA;50;996;3000000;3012;;C2;buscainmuebles_45;2.99;8.97e+006;9006;FLORES;7
-58.4662;-34.6285;2005-12-01;BOLIVIA;100;1000;3000000;3000;;C2;argenprop_68;2.99;8.97e+006;8970;FLORES;7
-58.4737;-34.6145;2005-12-01;BOLIVIA;1500;433;140000;323.3;1.2;R2b II;buscainmuebles_22;2.99;418600;966.7;VILLA GRAL. MITRE;11
-58.5039;-34.5787;2005-12-01;BOLIVIA;5400;225;132000;586.7;;R2b II;argenprop_31;2.99;394680;1754.1;VILLA PUEYRREDON;12
-58.4326;-34.6267;2005-12-01;BONIFACIO, JOSE;400;111.2;129000;1159.7;3;E3;buscainmuebles_20;2.99;385710;3467.4;CABALLITO;6
-58.4431;-34.6282;2005-12-13;BONIFACIO, JOSE;1100;207.8;225000;1082.6;3.46;R2a II;clarin_hasta15-12_d;3.02;679500;3269.3;CABALLITO;6
-58.4499;-34.6293;2005-12-01;BONIFACIO, JOSE;1600;620;660000;1064.5;3.46;R2a II;argenprop_17;2.99;1.9734e+006;3182.9;CABALLITO;6
-58.4768;-34.6376;2005-12-13;BONIFACIO, JOSE;3700;222.6;73000;328;;R2a II;expoclasificados_33;3.02;220460;990.6;FLORESTA;10
-58.4804;-34.6392;2005-12-01;BONIFACIO, JOSE;4000;279;145000;519.7;3.46;R2a II;argenprop_64;2.99;433550;1553.9;PARQUE AVELLANEDA;9
-58.4571;-34.6335;2005-12-01;BONORINO, ESTEBAN, Cnel.;500;900;330000;366.7;;R2a II;argenprop_35;2.99;986700;1096.3;FLORES;7
-58.4536;-34.6386;2005-12-01;BONORINO, ESTEBAN, Cnel.;1000;103;40000;388.3;1.2;R2b II;buscainmuebles_03;2.99;119600;1161.2;FLORES;7
-58.4347;-34.5808;2005-12-01;BONPLAND;2000;66;35000;530.3;;U20;buscainmuebles_03;2.99;104650;1585.6;PALERMO;14
-58.4347;-34.5808;2005-12-01;BONPLAND;2000;315;400000;1269.8;;U20;argenprop_47;2.99;1.196e+006;3796.8;PALERMO;14
-58.4337;-34.58;2005-12-01;BONPLAND;2100;270;330000;1222.2;3;U20;clarin_hasta15-12_i;2.99;986700;3654.4;PALERMO;14
-58.4321;-34.5786;2005-12-01;BONPLAND;2300;392;400000;1020.4;;U20;argenprop_53;2.99;1.196e+006;3051;PALERMO;14
-58.4075;-34.6066;2005-12-01;BOULOGNE SUR MER;300;218;160000;733.9;4;E3;buscainmuebles_24;2.99;478400;2194.5;BALVANERA;3
-58.4055;-34.5998;2005-12-01;BOULOGNE SUR MER;900;318;180000;566;;R2b I;argenprop_16;2.99;538200;1692.5;BALVANERA;3
-58.4576;-34.6257;2005-12-01;BOYACA;100;112;88000;785.7;;C2;buscainmuebles_13;2.99;263120;2349.3;FLORES;7
-58.4611;-34.6205;2005-12-01;BOYACA;600;445;280000;629.2;3.46;R2a II;buscainmuebles_33;2.99;837200;1881.3;FLORES;7
-58.4687;-34.6104;2005-12-13;BOYACA;1700;459;110000;239.7;;R2b III;expoclasificados_71;3.02;332200;723.8;VILLA GRAL. MITRE;11
-58.492;-34.6442;2005-12-13;BRAGADO;4729;381;67000;175.8;;R2b II;expoclasificados_29;3.02;202340;531;PARQUE AVELLANEDA;9
-58.3553;-34.633;2005-12-01;BRANDSEN;100;190;30000;157.9;;E2 2;buscainmuebles_02;2.99;89700;472.1;BOCA;4
-58.3608;-34.6352;2005-12-01;BRANDSEN;500;816;180000;220.6;2.5;R2a II 2;buscainmuebles_26;2.99;538200;659.6;BOCA;4
-58.3622;-34.6358;2005-12-22;BRANDSEN;600;415.7;33000;79.4;;R2a II 2;revistaBAC;3.05;100650;242.1;BOCA;4
-58.3666;-34.6371;2005-12-01;BRANDSEN;1000;355;55000;154.9;;E3 2;buscainmuebles_05;2.99;164450;463.2;BOCA;4
-58.3697;-34.6254;2005-12-01;BRASIL;300;311;260000;836;;APH1;buscainmuebles_32;2.99;777400;2499.7;SAN TELMO;1
-58.374;-34.6257;2005-12-01;BRASIL;600;1122;550000;490.2;2.77;R2a II;buscainmuebles_40;2.99;1.6445e+006;1465.7;SAN TELMO;1
-58.4174;-34.6069;2005-12-01;BRAVO, MARIO;300;448;250000;558;3.46;R2a II;buscainmuebles_31;2.99;747500;1668.5;ALMAGRO;5
-58.3633;-34.6303;2005-12-01;BROWN, ALTE.;600;356;130000;365.2;4;C3 I 2;buscainmuebles_20;2.99;388700;1091.9;BOCA;4
-58.3633;-34.6303;2005-12-01;BROWN, ALTE.;600;292;137000;469.2;4;C3 I 2;buscainmuebles_22;2.99;409630;1402.8;BOCA;4
-58.3609;-34.6319;2005-12-01;BROWN, ALTE.;800;418;125000;299;4;C3 I 2;buscainmuebles_20;2.99;373750;894.1;BOCA;4
-58.3582;-34.6361;2005-12-01;BROWN, ALTE.;1300;120;35000;291.7;;C3 I 2;buscainmuebles_02;2.99;104650;872.1;BOCA;4
-58.5259;-34.6228;2005-12-13;BRUSELAS;1250;519.6;109000;209.8;;R1b I;expoclasificados_98;3.02;329180;633.5;VILLA REAL;10
-58.4779;-34.5878;2005-12-01;BUCARELLI;1200;437;185000;423.3;3;E3;buscainmuebles_27;2.99;553150;1265.8;AGRONOMIA;15
-58.4934;-34.5701;2005-12-01;BUCARELLI;3100;225.2;90000;399.7;1.6;R2b I;clasificadosargentinos;2.99;269100;1195.2;VILLA URQUIZA;12
-58.4185;-34.6053;2005-12-01;BULNES;500;101.4;82500;813.6;3.6;R2a II;buscainmuebles_11;2.99;246675;2432.7;ALMAGRO;5
-58.4181;-34.6022;2005-12-01;BULNES;800;273;270000;989;;R2a II;argenprop_18;2.99;807300;2957.1;ALMAGRO;5
-58.4072;-34.5831;2005-12-01;BULNES;2500;930;1580000;1698.9;4.15;C3 I;buscainmuebles_44;2.99;4.7242e+006;5079.8;PALERMO;14
-58.4072;-34.5831;2005-12-01;BULNES;2500;748;2200000;2941.2;;C3 I;argenprop_50;2.99;6.578e+006;8794.1;PALERMO;14
-58.4914;-34.5785;2005-12-13;BURELA;2300;330.8;298000;900.8;3.46;R2a II;expoclasificados_98;3.02;899960;2720.5;VILLA URQUIZA;12
-58.4931;-34.576;2005-12-02;BURELA;2575;251.1;120000;477.8;;R2b I;clarin_hasta15-12_m;2.99;358800;1428.7;VILLA URQUIZA;12
-58.5118;-34.6411;2005-12-13;CAAGUAZU;5800;355.1;129000;363.3;1.6;R2b I;expoclasificados_34;3.02;389580;1097.2;LINIERS;9
-58.5123;-34.6412;2005-12-18;CAAGUAZU;5829;216.5;115000;531.2;3.46;R2a II;clarin_hasta28-12_d;3.07;353050;1630.7;LINIERS;9
-58.5165;-34.6449;2005-12-13;CAAGUAZU;6283;504;150000;297.6;;R2b I;expoclasificados_96;3.02;453000;898.8;LINIERS;9
-58.5019;-34.5809;2005-12-01;CABEZON, JOSE LEON;2600;305;140000;459;;R2b II;argenprop_23;2.99;418600;1372.5;VILLA PUEYRREDON;12
-58.5028;-34.5816;2005-12-01;CABEZON, JOSE LEON;2700;378;110000;291;;R2b II;argenprop_53;2.99;328900;870.1;VILLA PUEYRREDON;12
-58.517;-34.5904;2005-12-01;CABEZON, JOSE LEON;3800;231;102000;441.6;;R1b I;argenprop_02;2.99;304980;1320.3;VILLA DEVOTO;11
-58.4371;-34.5742;2005-12-01;CABILDO;100;359;500000;1392.8;;C3 I;argenprop_28;2.99;1.495e+006;4164.3;PALERMO;14
-58.4408;-34.5722;2005-12-01;CABILDO;400;586;950000;1621.2;4;C3 I;argenprop_08;2.99;2.8405e+006;4847.3;PALERMO;14
-58.45;-34.5675;2005-12-01;CABILDO;1400;450;2000000;4444.4;;C3 I;argenprop_24;2.99;5.98e+006;13288.9;COLEGIALES;13
-58.4662;-34.5517;2005-12-01;CABILDO;3400;433;800000;1847.6;;C3 I;argenprop_19;2.99;2.392e+006;5524.2;NUÑEZ;13
-58.4717;-34.5447;2005-12-01;CABILDO;4300;430;580000;1348.8;;C3 I;argenprop_53;2.99;1.7342e+006;4033;SAAVEDRA;12
-58.4728;-34.5431;2005-12-01;CABILDO;4500;261;389000;1490.4;4;C3 I;buscainmuebles_36;2.99;1.16311e+006;4456.4;SAAVEDRA;12
-58.4088;-34.5971;2005-12-01;CABRERA, JOSE A.;3000;459;450000;980.4;;R2a I;argenprop_36;2.99;1.3455e+006;2931.4;RECOLETA;2
-58.4117;-34.597;2005-12-04;CABRERA, JOSE A.;3200;242.5;289000;1191.9;;R2a I;clarin_hasta15-12_b;2.99;864110;3563.6;RECOLETA;2
-58.4142;-34.5969;2005-12-06;CABRERA, JOSE A.;3400;236.5;290000;1226.2;;R2a I;lanacion_hasta09-12_01;3.01;872900;3690.9;RECOLETA;2
-58.4413;-34.5835;2005-12-01;CABRERA, JOSE A.;5900;450;270000;600;2.5;U20;buscainmuebles_32;2.99;807300;1794;PALERMO;14
-58.4101;-34.6537;2005-12-01;CACHI;1000;296;28000;94.6;;C3 II;buscainmuebles_02;2.99;83720;282.8;NUEVA POMPEYA;4
-58.4926;-34.6404;2005-12-01;CAJARAVILLA;4100;1278;500000;391.2;3.46;R2b I;argenprop_09;2.99;1.495e+006;1169.8;VILLA LURO;10
-58.4535;-34.5955;2005-12-01;CALDAS;100;107;55000;514;;E2;argenprop_41;2.99;164450;1536.9;CHACARITA;15
-58.4696;-34.5839;2005-12-01;CALDAS;1800;1900;1000000;526.3;;C3 II;argenprop_55;2.99;2.99e+006;1573.7;VILLA ORTUZAR;15
-58.4696;-34.5839;2005-12-01;CALDAS;1800;800;450000;562.5;;C3 II;argenprop_58;2.99;1.3455e+006;1681.9;VILLA ORTUZAR;15
-58.5116;-34.6225;2005-12-01;CALDERON DE LA BARCA, PEDRO;1900;212;80000;377.4;;R2a II;argenprop_27;2.99;239200;1128.3;MONTE CASTRO;10
-58.519;-34.6167;2005-12-01;CALDERON DE LA BARCA, PEDRO;2700;191;85000;445;;R2b II;argenprop_10;2.99;254150;1330.6;VILLA DEVOTO;11
-58.3814;-34.6199;2005-12-01;CALVO, CARLOS;1100;915;450000;491.8;;C1;argenprop_57;2.99;1.3455e+006;1470.5;CONSTITUCION;1
-58.3888;-34.6202;2005-12-15;CALVO, CARLOS;1600;278.4;100000;359.2;;R2a I;lanacion_hasta16-12_01;3.03;303000;1088.4;CONSTITUCION;1
-58.4044;-34.6216;2005-12-01;CALVO, CARLOS;2800;715;140000;195.8;5;R2a II;buscainmuebles_22;2.99;418600;585.5;SAN CRISTOBAL;3
-58.4105;-34.6228;2005-12-01;CALVO, CARLOS;3200;1233.7;520000;421.5;3;R2a II;buscainmuebles_40;2.99;1.5548e+006;1260.3;SAN CRISTOBAL;3
-58.4751;-34.6315;2005-12-01;CAMPANA;50;200;80000;400;1.6;R2b I;buscainmuebles_11;2.99;239200;1196;FLORESTA;10
-58.4745;-34.5871;2005-12-01;CAMPILLO;2700;190;92000;484.2;3;E4;argenprop_05;2.99;275080;1447.8;AGRONOMIA;15
-58.4758;-34.5881;2005-12-01;CAMPILLO;2800;212;96000;452.8;3;E2;buscainmuebles_16;2.99;287040;1354;AGRONOMIA;15
-58.4404;-34.5655;2005-12-01;CAMPOS, LUIS M.;1200;320;800000;2500;6;R1a;buscainmuebles_42;2.99;2.392e+006;7475;PALERMO;14
-58.4414;-34.5647;2005-12-01;CAMPOS, LUIS M.;1300;758;2250000;2968.3;;R1a;argenprop_17;2.99;6.7275e+006;8875.3;PALERMO;14
-58.506;-34.6601;2005-12-13;CANADA DE GOMEZ;2200;259.8;55000;211.7;2;E2;expoclasificados_71;3.02;166100;639.3;MATADEROS;9
-58.4701;-34.6888;2005-12-13;CANADA DE GOMEZ;5200;372.4;67000;179.9;;R2b II;expoclasificados_98;3.02;202340;543.4;VILLA RIACHUELO;8
-58.4517;-34.6366;2005-12-01;CARABOBO;900;1039.2;270000;259.8;1.2;RUA;clasificadosargentinos;2.99;807300;776.8;PARQUE CHACABUCO;7
-58.4513;-34.6374;2005-12-03;CARABOBO;1000;233.8;75000;320.8;;R2b II;clarin_hasta15-12_g;2.99;224250;959.1;PARQUE CHACABUCO;7
-58.3603;-34.6425;2005-12-01;CARBONARI, FRANCISCO, Cmte.;1700;2010;380000;189.1;;I;buscainmuebles_36;2.99;1.1362e+006;565.3;BOCA;4
-58.5012;-34.6681;2005-12-01;CARDENAS, CNEL.;2800;476;45000;94.5;;R2b II;buscainmuebles_04;2.99;134550;282.7;MATADEROS;9
-58.5241;-34.6486;2005-12-01;CARHUE;900;270;86000;318.5;;R2b I;argenprop_08;2.99;257140;952.4;LINIERS;9
-58.4416;-34.5852;2005-12-05;CARRANZA, ANGEL JUSTINIANO;1400;545;470000;862.4;3.5;U20;lanacion_hasta09-12_01;3.01;1.4147e+006;2595.8;PALERMO;14
-58.4341;-34.5787;2005-12-01;CARRANZA, ANGEL JUSTINIANO;2200;437;407000;931.4;;U20;buscainmuebles_37;2.99;1.21693e+006;2784.7;PALERMO;14
-58.495;-34.6296;2005-12-13;CARRASCO;700;100;49000;490;3;E3;expoclasificados_49;3.02;147980;1479.8;VELEZ SARSFIELD;10
-58.4888;-34.5848;2005-12-01;CARRIL, SALVADOR MARIA DEL;2100;442;190000;429.9;;C3 II;buscainmuebles_27;2.99;568100;1285.3;VILLA PUEYRREDON;12
-58.4947;-34.5887;2005-12-13;CARRIL, SALVADOR MARIA DEL;2600;351.5;220000;625.9;;C3 II;expoclasificados_98;3.02;664400;1890.2;AGRONOMIA;15
-58.5183;-34.603;2005-12-01;CARRIL, SALVADOR MARIA DEL;4500;727;500000;687.8;;R1b I;argenprop_38;2.99;1.495e+006;2056.4;VILLA DEVOTO;11
-58.5201;-34.6044;2005-12-10;CARRIL, SALVADOR MARIA DEL;4660;433;210000;485;;R1b I;clarin_hasta15-12_l;3;630000;1455;VILLA DEVOTO;11
-58.525;-34.6075;2005-12-01;CARRIL, SALVADOR MARIA DEL;5000;352;120000;340.9;;R1b I;argenprop_32;2.99;358800;1019.3;VILLA DEVOTO;11
-58.3853;-34.6329;2005-12-13;CASEROS;1600;342.7;78000;227.6;1.6;C3 II;clarin_hasta15-12_a;3.02;235560;687.4;BARRACAS;4
-58.4053;-34.6369;2005-12-01;CASEROS;3000;434;420000;967.7;;C3 II;buscainmuebles_38;2.99;1.2558e+006;2893.5;PARQUE PATRICIOS;4
-58.4222;-34.6401;2005-12-01;CASEROS;4100;380;109000;286.8;;C3 II;argenprop_70;2.99;325910;857.7;NUEVA POMPEYA;4
-58.4028;-34.6337;2005-12-01;CASTILLO, CATULO;2800;181;82000;453;2;R2b I;buscainmuebles_11;2.99;245180;1354.6;PARQUE PATRICIOS;4
-58.4191;-34.6344;2005-12-01;CASTRO;1800;550;150000;272.7;2;R2b III;buscainmuebles_23;2.99;448500;815.5;BOEDO;5
-58.5076;-34.6485;2005-12-01;CASTRO, EMILIO;6100;200;85000;425;1.6;R2b I;buscainmuebles_13;2.99;254150;1270.8;MATADEROS;9
-58.4053;-34.6174;2005-12-01;CATAMARCA;600;239;115000;481.2;;R2a II;argenprop_56;2.99;343850;1438.7;BALVANERA;3
-58.4046;-34.6201;2005-12-01;CATAMARCA;900;303;150000;495;5;R2a II;buscainmuebles_23;2.99;448500;1480.2;SAN CRISTOBAL;3
-58.4043;-34.6215;2005-12-01;CATAMARCA;1000;700;350000;500;5;R2a II;buscainmuebles_36;2.99;1.0465e+006;1495;SAN CRISTOBAL;3
-58.403;-34.6254;2005-12-01;CATAMARCA;1300;216;65000;300.9;;C3 I;argenprop_66;2.99;194350;899.8;SAN CRISTOBAL;3
-58.4909;-34.5805;2005-12-09;CERETTI;2200;329.1;260000;790.1;3.46;R2a II;clarin_hasta15-12_m;3;780000;2370.2;VILLA URQUIZA;12
-58.4541;-34.5781;2005-12-01;CESPEDES;3400;355;157000;442.3;;R2b I;argenprop_26;2.99;469430;1322.3;COLEGIALES;13
-58.3889;-34.6167;2005-12-01;CEVALLOS, Virrey;700;480;220000;458.3;;R2a I;buscainmuebles_29;2.99;657800;1370.4;MONTSERRAT;1
-58.3886;-34.6213;2005-12-01;CEVALLOS, Virrey;1100;250;89000;356;;R2a I;argenprop_59;2.99;266110;1064.4;CONSTITUCION;1
-58.3756;-34.6197;2005-12-01;CHACABUCO;1000;357;199000;557.4;;R2a II;argenprop_31;2.99;595010;1666.7;SAN TELMO;1
-58.3754;-34.6234;2005-12-01;CHACABUCO;1300;326;175000;536.8;;R2a II;buscainmuebles_26;2.99;523250;1605.1;SAN TELMO;1
-58.3754;-34.6234;2005-12-10;CHACABUCO;1300;927.2;550000;593.2;;R2a II;clarin_hasta15-12_k;3;1.65e+006;1779.6;SAN TELMO;1
-58.3749;-34.6256;2005-12-01;CHACABUCO;1500;215;150000;697.7;;R2a II;argenprop_57;2.99;448500;2086;SAN TELMO;1
-58.508;-34.6138;2005-12-13;CHAGAS, CARLOS;2700;129.9;50000;384.9;1.2;R2b II;expoclasificados_97;3.02;151000;1162.4;MONTE CASTRO;10
-58.4864;-34.5581;2005-12-01;CHAJARI;4400;155;70000;451.6;;U34;argenprop_37;2.99;209300;1350.3;SAAVEDRA;12
-58.4073;-34.5937;2005-12-01;CHARCAS;2900;510;1300000;2549;3.32;R2a I;buscainmuebles_43;2.99;3.887e+006;7621.6;RECOLETA;2
-58.4097;-34.5929;2005-12-01;CHARCAS;3100;175;390000;2228.6;;R2a I;clasificadosargentinos;2.99;1.1661e+006;6663.4;RECOLETA;2
-58.4562;-34.5814;2005-12-01;CHARLONE;900;91;84000;923.1;;E2;argenprop_34;2.99;251160;2760;CHACARITA;15
-58.458;-34.5809;2005-12-01;CHARLONE;1100;216;108000;500;;E2;argenprop_16;2.99;322920;1495;CHACARITA;15
-58.4673;-34.5807;2005-12-01;CHARLONE;1800;304;175000;575.7;1.6;R2b I;buscainmuebles_26;2.99;523250;1721.2;VILLA ORTUZAR;15
-58.405;-34.6289;2005-12-01;CHICLANA;2900;1021;430000;421.2;;C3 II;argenprop_35;2.99;1.2857e+006;1259.3;SAN CRISTOBAL;3
-58.4109;-34.6343;2005-12-01;CHICLANA;3300;2772;750000;270.6;1.6;C3 II;buscainmuebles_42;2.99;2.2425e+006;809;PARQUE PATRICIOS;4
-58.4172;-34.6384;2005-12-01;CHICLANA;3800;539;200000;371.1;;C3 II;argenprop_59;2.99;598000;1109.5;BOEDO;5
-58.3774;-34.6164;2005-12-01;CHILE;800;190;190000;1000;;R2a II;argenprop_58;2.99;568100;2990;SAN TELMO;1
-58.3788;-34.6165;2005-12-01;CHILE;900;321.6;200000;621.8;5;R2a II;clasificadosargentinos;2.99;598000;1859.3;MONTSERRAT;1
-58.3844;-34.6168;2005-12-01;CHILE;1300;680;250000;367.6;;R2a I;argenprop_34;2.99;747500;1099.3;MONTSERRAT;1
-58.498;-34.6158;2005-12-01;CHIVILCOY;2000;431;115000;266.8;;E4;argenprop_66;2.99;343850;797.8;MONTE CASTRO;10
-58.499;-34.6147;2005-12-01;CHIVILCOY;2100;472;75000;158.9;;R2a II;argenprop_71;2.99;224250;475.1;MONTE CASTRO;10
-58.5039;-34.6089;2005-12-01;CHIVILCOY;2700;277;110000;397.1;1.2;R1b I;buscainmuebles_17;2.99;328900;1187.4;VILLA DEVOTO;11
-58.5105;-34.6016;2005-12-01;CHIVILCOY;3700;322;210000;652.2;;R1b I;argenprop_63;2.99;627900;1950;VILLA DEVOTO;11
-58.4695;-34.6122;2005-12-01;CISNEROS, Virrey;1600;176;68000;386.4;;R2b III;argenprop_34;2.99;203320;1155.2;VILLA GRAL. MITRE;11
-58.4528;-34.5678;2005-12-01;CIUDAD DE LA PAZ;1500;381;540000;1417.2;4;R2a I;clasificadosargentinos;2.99;1.6146e+006;4237.4;COLEGIALES;13
-58.4539;-34.5671;2005-12-01;CIUDAD DE LA PAZ;1600;346;450000;1300.6;;R2a I;argenprop_43;2.99;1.3455e+006;3888.7;COLEGIALES;13
-58.4331;-34.642;2005-12-01;COBO;1300;279;77000;276;;C3 II;argenprop_16;2.99;230230;825.2;PARQUE CHACABUCO;7
-58.4362;-34.6426;2005-12-01;COBO;1500;180;59000;327.8;;C3 II;argenprop_76;2.99;176410;980.1;PARQUE CHACABUCO;7
-58.3681;-34.6229;2005-12-07;COCHABAMBA;200;610;780000;1278.7;;C3 I;lanacion_hasta09-12_01;3;2.34e+006;3836.1;SAN TELMO;1
-58.4252;-34.6283;2005-12-01;COCHABAMBA;4300;350;165000;471.4;4.34;R2a II;buscainmuebles_25;2.99;493350;1409.6;BOEDO;5
-58.419;-34.6127;2005-12-01;COLOMBRES;100;326.7;210000;642.8;4;C3 I;argenprop_42;2.99;627900;1921.8;ALMAGRO;5
-58.4167;-34.629;2005-12-01;COLOMBRES;1300;3575;450000;125.9;;R2a II;argenprop_57;2.99;1.3455e+006;376.4;BOEDO;5
-58.4165;-34.6341;2005-12-01;COLOMBRES;1700;390;72900;186.9;2;R2b III;buscainmuebles_09;2.99;217971;558.9;BOEDO;5
-58.471;-34.5874;2005-12-01;COMBATIENTES DE MALVINAS;3000;306;140000;457.5;3;E4;argenprop_63;2.99;418600;1368;AGRONOMIA;15
-58.4731;-34.5834;2005-12-01;COMBATIENTES DE MALVINAS;3200;281;185000;658.4;3;E3;buscainmuebles_26;2.99;553150;1968.5;AGRONOMIA;15
-58.4764;-34.5792;2005-12-01;COMBATIENTES DE MALVINAS;3500;269;340000;1263.9;1.6;R2b I;buscainmuebles_35;2.99;1.0166e+006;3779.2;AGRONOMIA;15
-58.4796;-34.5754;2005-12-01;COMBATIENTES DE MALVINAS;3800;105;81000;771.4;1.6;R2b I;buscainmuebles_11;2.99;242190;2306.6;VILLA URQUIZA;12
-58.4796;-34.5754;2005-12-01;COMBATIENTES DE MALVINAS;3800;75;75000;1000;;R2b I;argenprop_49;2.99;224250;2990;VILLA URQUIZA;12
-58.4762;-34.6316;2005-12-13;CONCORDIA;58;715;160000;223.8;;R2b I;expoclasificados_51;3.02;483200;675.8;FLORESTA;10
-58.4793;-34.6248;2005-12-01;CONCORDIA;700;145;200000;1379.3;;C3 II;argenprop_62;2.99;598000;4124.1;FLORESTA;10
-58.4924;-34.613;2005-12-26;CONCORDIA;2100;207.8;120000;577.4;3.46;C3 II;clarin_hasta28-12_h;3.04;364800;1755.2;VILLA SANTA RITA;11
-58.4935;-34.6115;2005-12-01;CONCORDIA;2200;155;70000;451.6;;R2a II;buscainmuebles_09;2.99;209300;1350.3;VILLA DEL PARQUE;11
-58.4951;-34.6094;2005-12-13;CONCORDIA;2400;86.6;57900;668.6;1.2;R2b II;expoclasificados_97;3.02;174858;2019.1;VILLA DEL PARQUE;11
-58.501;-34.6017;2005-12-01;CONCORDIA;3300;388;150000;386.6;1.3;R1a;buscainmuebles_23;2.99;448500;1155.9;VILLA DEL PARQUE;11
-58.514;-34.5872;2005-12-01;CONCORDIA;5200;135;62000;459.3;;R2b II;argenprop_28;2.99;185380;1373.2;VILLA DEVOTO;11
-58.4782;-34.6112;2005-12-01;CONDARCO;1900;150;65000;433.3;;R2a II;argenprop_38;2.99;194350;1295.7;VILLA SANTA RITA;11
-58.4468;-34.5754;2005-12-01;CONESA;600;234;210000;897.4;;U20;argenprop_18;2.99;627900;2683.3;COLEGIALES;13
-58.4633;-34.5645;2005-12-01;CONESA;2200;300;350000;1166.7;;R2a II;argenprop_78;2.99;1.0465e+006;3488.3;BELGRANO;13
-58.4594;-34.554;2005-12-03;CONGRESO;2100;186.3;340000;1824.9;5.2;R2a II;clarin_hasta15-12_b;2.99;1.0166e+006;5456.6;BELGRANO;13
-58.4603;-34.5545;2005-12-01;CONGRESO;2200;302.8;630000;2080.9;5.2;R2a II;buscainmuebles_41;2.99;1.8837e+006;6222;BELGRANO;13
